index,INSTNM,DISTANCEONLY,TUITFTE,ADM_RATE_ALL,NPT4_PRIV,HIGHDEG_ Associate degree,HIGHDEG_ Bachelor&#39;s degree,HIGHDEG_ Certificate degree,HIGHDEG_ Graduate degree,HIGHDEG_ Non-degree-granting,Labels_3Clusters
1708,Lasell College,0.0,17406.0,0.7614,25316.0,0,0,0,1,0,1
1710,Lesley University,0.0,18063.0,0.6749,32534.0,0,0,0,1,0,1
1719,MCPHS University,0.0,29378.0,0.8921,34345.0,0,0,0,1,0,1
1721,Massachusetts Institute of Technology,0.0,28012.0,0.0815,21816.0,0,0,0,1,0,1
1727,Merrimack College,0.0,17601.0,0.786,29063.0,0,0,0,1,0,1
1731,Mount Holyoke College,0.0,17242.0,0.4681,28118.0,0,0,0,1,0,1
1732,Mount Ida College,0.0,16453.0,0.6065,27772.0,0,0,0,1,0,1
1735,School of the Museum of Fine Arts-Boston,0.0,23883.0,0.7681,39079.0,0,0,0,1,0,1
1738,The New England Conservatory of Music,0.0,28315.0,0.2777,35849.0,0,0,0,1,0,1
1744,Nichols College,0.0,14317.0,0.8047,26673.0,0,0,0,1,0,1
1749,Northeastern University,0.0,24465.0,0.3231,31503.0,0,0,0,1,0,1
1751,College of Our Lady of the Elms,0.0,11375.0,0.7492,19996.0,0,0,0,1,0,1
1752,Pine Manor College,0.0,11893.0,0.6411,13735.0,0,0,0,1,0,1
1756,Regis College,0.0,17595.0,0.7243,37829.0,0,0,0,1,0,1
1761,Simmons College,0.0,18588.0,0.4897,29085.0,0,0,0,1,0,1
1763,Smith College,0.0,20413.0,0.4308,24603.0,0,0,0,1,0,1
1765,Springfield College,0.0,15822.0,0.6992,27674.0,0,0,0,1,0,1
1769,Suffolk University,0.0,24014.0,0.825,27507.0,0,0,0,1,0,1
1771,Tufts University,0.0,28845.0,0.1884,29271.0,0,0,0,1,0,1
1773,Wentworth Institute of Technology,0.0,15666.0,0.5761,31201.0,0,0,0,1,0,1
1774,Western New England University,0.0,19352.0,0.8151,28517.0,0,0,0,1,0,1
1777,Wheelock College,0.0,16294.0,0.7318,29283.0,0,0,0,1,0,1
1778,Williams College,0.0,26201.0,0.1702,20935.0,0,0,0,1,0,1
1779,Worcester Polytechnic Institute,0.0,30793.0,0.5159,35483.0,0,0,0,1,0,1
1787,Andrews University,0.0,14877.0,0.3751,20386.0,0,0,0,1,0,1
1788,Aquinas College,0.0,11154.0,0.7135,11609.0,0,0,0,1,0,1
1794,Calvin College,0.0,15962.0,0.6975,23876.0,0,0,0,1,0,1
1801,Cleary University,0.0,13682.0,0.7263,11516.0,0,0,0,1,0,1
1804,College for Creative Studies,0.0,22452.0,0.486,33808.0,0,0,0,1,0,1
1805,Davenport University,0.0,15507.0,0.917,17421.0,0,0,0,1,0,1
1811,University of Detroit Mercy,0.0,23050.0,0.6147,24680.0,0,0,0,1,0,1
1818,Kettering University,0.0,20318.0,0.6159,30683.0,0,0,0,1,0,1
1821,Cornerstone University,0.0,11308.0,0.6807,18702.0,0,0,0,1,0,1
1839,Lawrence Technological University,0.0,19336.0,0.4365,25658.0,0,0,0,1,0,1
1842,Madonna University,0.0,11624.0,0.6125,12324.0,0,0,0,1,0,1
1843,Marygrove College,0.0,8747.0,0.9378,12896.0,0,0,0,1,0,1
1844,Rochester College,0.0,11665.0,0.6567,16570.0,0,0,0,1,0,1
1863,Northwood University-Michigan,0.0,11712.0,0.5093,15372.0,0,0,0,1,0,1
1866,Olivet College,0.0,12367.0,0.5148,18341.0,0,0,0,1,0,1
1868,Kuyper College,0.0,12964.0,0.6842,16586.0,0,0,0,1,0,1
1875,Siena Heights University,0.0,9187.0,0.6765,17275.0,0,0,0,1,0,1
1879,Spring Arbor University,0.0,10534.0,0.6505,16368.0,0,0,0,1,0,1
1897,Augsburg College,0.0,16275.0,0.6086,21006.0,0,0,0,1,0,1
1902,Bethel University,0.0,16210.0,0.9485,24845.0,0,0,0,1,0,1
1906,Concordia College at Moorhead,0.0,16087.0,0.7998,20401.0,0,0,0,1,0,1
1907,Concordia University-Saint Paul,0.0,10307.0,0.5239,18138.0,0,0,0,1,0,1
1909,Martin Luther College,0.0,11021.0,0.9617,16304.0,0,0,0,1,0,1
1917,Hamline University,0.0,15625.0,0.6557,20500.0,0,0,0,1,0,1
1939,Minneapolis College of Art and Design,0.0,19293.0,0.5895,24619.0,0,0,0,1,0,1
1956,University of Northwestern-St Paul,0.0,14276.0,0.6915,22501.0,0,0,0,1,0,1
1967,Saint Johns University,0.0,18464.0,0.7516,22866.0,0,0,0,1,0,1
1968,Saint Mary's University of Minnesota,0.0,10078.0,0.7485,19844.0,0,0,0,1,0,1
1970,Crown College,0.0,11569.0,0.55,18890.0,0,0,0,1,0,1
1971,The College of Saint Scholastica,0.0,13630.0,0.7265,20926.0,0,0,0,1,0,1
1972,University of St Thomas,0.0,18396.0,0.8617,31482.0,0,0,0,1,0,1
1974,St Catherine University,0.0,16287.0,0.6089,23259.0,0,0,0,1,0,1
1988,Belhaven University,0.0,8025.0,0.4842,22258.0,0,0,0,1,0,1
1989,Blue Mountain College,0.0,5521.0,0.5573,8247.0,0,0,0,1,0,1
2007,Millsaps College,0.0,11691.0,0.4745,23321.0,0,0,0,1,0,1
2013,Mississippi College,0.0,11945.0,0.673,15708.0,0,0,0,1,0,1
2027,William Carey University,0.0,11251.0,0.4877,15487.0,0,0,0,1,0,1
2031,Avila University,0.0,12257.0,0.6108,18816.0,0,0,0,1,0,1
2035,Cox College,0.0,16550.0,0.8975,19046.0,0,0,0,1,0,1
2036,Calvary Bible College and Theological Seminary,0.0,5486.0,0.8696,14948.0,0,0,0,1,0,1
2052,Drury University,0.0,10071.0,0.8095,23726.0,0,0,0,1,0,1
2057,Evangel University,0.0,10369.0,0.6425,20787.0,0,0,0,1,0,1
2058,Fontbonne University,0.0,15202.0,0.6524,13953.0,0,0,0,1,0,1
2062,Hannibal-LaGrange University,0.0,8563.0,0.6814,14894.0,0,0,0,1,0,1
2076,Lindenwood University,0.0,11833.0,0.6629,21538.0,0,0,0,1,0,1
2081,Maryville University of Saint Louis,0.0,13159.0,0.7611,23113.0,0,0,0,1,0,1
2085,Midwestern Baptist Theological Seminary,0.0,4168.0,0.6774,17454.0,0,0,0,1,0,1
2088,Missouri Baptist University,0.0,9212.0,0.6095,16402.0,0,0,0,1,0,1
2094,Missouri Valley College,0.0,6158.0,0.2218,16103.0,0,0,0,1,0,1
2110,Park University,0.0,8042.0,0.9638,12335.0,0,0,0,1,0,1
2115,Rockhurst University,0.0,14635.0,0.7543,23101.0,0,0,0,1,0,1
2118,Saint Louis University,0.0,19299.0,0.6443,31781.0,0,0,0,1,0,1
2127,Southwest Baptist University,0.0,8741.0,0.9022,17344.0,0,0,0,1,0,1
2133,Stephens College,0.0,11884.0,0.6756,23175.0,0,0,0,1,0,1
2141,Washington University in St Louis,0.0,23619.0,0.1555,33484.0,0,0,0,1,0,1
2142,Webster University,0.0,15070.0,0.5806,21057.0,0,0,0,1,0,1
2146,William Woods University,0.0,9847.0,0.7514,21728.0,0,0,0,1,0,1
2160,University of Great Falls,0.0,10466.0,0.7272,17188.0,0,0,0,1,0,1
2169,Rocky Mountain College,0.0,11160.0,0.6683,17119.0,0,0,0,1,0,1
2174,Clarkson College,0.0,11683.0,0.6056,17882.0,0,0,0,1,0,1
2175,Bryan College of Health Sciences,0.0,14365.0,0.7167,22833.0,0,0,0,1,0,1
2179,Concordia University-Nebraska,0.0,9932.0,0.7152,18638.0,0,0,0,1,0,1
2180,Creighton University,0.0,23306.0,0.7665,26521.0,0,0,0,1,0,1
2182,Grace University,0.0,8357.0,0.5846,14098.0,0,0,0,1,0,1
2183,Hastings College,0.0,9873.0,0.7364,20716.0,0,0,0,1,0,1
2188,Nebraska Methodist College of Nursing & Allied Health,0.0,13052.0,0.3333,17996.0,0,0,0,1,0,1
2191,Midland University,0.0,10948.0,0.6832,20956.0,0,0,0,1,0,1
2197,Nebraska Wesleyan University,0.0,12109.0,0.7689,22204.0,0,0,0,1,0,1
2201,College of Saint Mary,0.0,14802.0,0.5701,18804.0,0,0,0,1,0,1
2203,Union College,0.0,16236.0,0.5229,19029.0,0,0,0,1,0,1
2226,Daniel Webster College,0.0,13033.0,0.5992,25468.0,0,0,0,1,0,1
2227,Dartmouth College,0.0,28107.0,0.0978,29597.0,0,0,0,1,0,1
2230,Franklin Pierce University,0.0,12942.0,0.8472,24266.0,0,0,0,1,0,1
2236,New England College,0.0,11615.0,0.8997,28458.0,0,0,0,1,0,1
2238,Southern New Hampshire University,0.0,10913.0,0.7866,28889.0,0,0,0,1,0,1
2252,Rivier University,0.0,14282.0,0.8928,25052.0,0,0,0,1,0,1
2263,Bloomfield College,0.0,18053.0,0.5464,20718.0,0,0,0,1,0,1
2266,Caldwell College,0.0,16805.0,0.6408,18595.0,0,0,0,1,0,1
2268,Centenary College,0.0,15624.0,0.9094,25419.0,0,0,0,1,0,1
2279,Drew University,0.0,17816.0,0.7743,27652.0,0,0,0,1,0,1
2284,Fairleigh Dickinson University-Metropolitan Campus,0.0,17362.0,0.7519,17947.0,0,0,0,1,0,1
2285,Felician College,0.0,20665.0,0.8819,20424.0,0,0,0,1,0,1
2286,Fairleigh Dickinson University-College at Florham,0.0,27238.0,0.7519,24510.0,0,0,0,1,0,1
2288,Georgian Court University,0.0,18180.0,0.779,17836.0,0,0,0,1,0,1
2304,Monmouth University,0.0,20140.0,0.7791,27649.0,0,0,0,1,0,1
2320,Princeton University,0.0,13049.0,0.0741,8413.0,0,0,0,1,0,1
2324,Rider University,0.0,20883.0,0.7187,28210.0,0,0,0,1,0,1
2331,Saint Peter's University,0.0,17043.0,0.5408,15289.0,0,0,0,1,0,1
2333,Seton Hall University,0.0,22466.0,0.7916,26651.0,0,0,0,1,0,1
2335,College of Saint Elizabeth,0.0,18246.0,0.4836,17276.0,0,0,0,1,0,1
2337,Stevens Institute of Technology,0.0,28317.0,0.3816,30808.0,0,0,0,1,0,1
2370,Santa Fe University of Art and Design,0.0,8615.0,0.9975,19944.0,0,0,0,1,0,1
2378,Vaughn College of Aeronautics and Technology,0.0,14328.0,0.7706,18087.0,0,0,0,1,0,1
2379,Adelphi University,0.0,20803.0,0.6814,32781.0,0,0,0,1,0,1
2383,Albany College of Pharmacy and Health Sciences,0.0,24032.0,0.634,29630.0,0,0,0,1,0,1
2386,Alfred University,0.0,8747.0,0.698,19567.0,0,0,0,1,0,1
2398,Bard College,0.0,17331.0,0.3761,27556.0,0,0,0,1,0,1
2419,Canisius College,0.0,15382.0,0.7251,19289.0,0,0,0,1,0,1
2424,Central Yeshiva Tomchei Tmimim Lubavitz,0.0,6524.0,1.0,16809.0,0,0,0,1,0,1
2428,Clarkson University,0.0,13925.0,0.6403,25431.0,0,0,0,1,0,1
2432,Colgate University,0.0,29302.0,0.2638,17711.0,0,0,0,1,0,1
2433,Metropolitan College of New York,0.0,15586.0,0.5487,18604.0,0,0,0,1,0,1
2434,Columbia University in the City of New York,0.0,31924.0,0.0742,22672.0,0,0,0,1,0,1
2437,Concordia College-New York,0.0,16503.0,0.6701,16822.0,0,0,0,1,0,1
2441,Cooper Union for the Advancement of Science and Art,0.0,3605.0,0.0774,15870.0,0,0,0,1,0,1
2442,Cornell University,0.0,24114.0,0.1556,26484.0,0,0,0,1,0,1
2467,D'Youville College,0.0,16950.0,0.7908,18288.0,0,0,0,1,0,1
2468,Daemen College,0.0,12522.0,0.4864,15944.0,0,0,0,1,0,1
2470,Dominican College of Blauvelt,0.0,17452.0,0.7189,21453.0,0,0,0,1,0,1
2471,Dowling College,0.0,19060.0,0.7828,23713.0,0,0,0,1,0,1
2475,Elmira College,0.0,15061.0,0.7978,22787.0,0,0,0,1,0,1
2479,Five Towns College,0.0,12274.0,0.5509,29740.0,0,0,0,1,0,1
2480,Fordham University,0.0,25968.0,0.4713,33446.0,0,0,0,1,0,1
2490,Hilbert College,0.0,13971.0,0.8127,14597.0,0,0,0,1,0,1
2491,Hobart William Smith Colleges,0.0,23464.0,0.4944,30720.0,0,0,0,1,0,1
2492,Hofstra University,0.0,25982.0,0.5871,30844.0,0,0,0,1,0,1
2493,Houghton College,0.0,14223.0,0.9108,20165.0,0,0,0,1,0,1
2498,Iona College,0.0,19064.0,0.9212,27754.0,0,0,0,1,0,1
2501,Ithaca College,0.0,21206.0,0.666,31958.0,0,0,0,1,0,1
2505,Jewish Theological Seminary of America,0.0,5068.0,0.5505,7059.0,0,0,0,1,0,1
2506,The Juilliard School,0.0,20003.0,0.0734,28537.0,0,0,0,1,0,1
2509,Keuka College,0.0,13846.0,0.8778,25830.0,0,0,0,1,0,1
2510,LIM College,0.0,23919.0,0.7502,34300.0,0,0,0,1,0,1
2511,Le Moyne College,0.0,15271.0,0.619,22351.0,0,0,0,1,0,1
2512,LIU Brooklyn,0.0,23038.0,0.837,23778.0,0,0,0,1,0,1
2513,LIU Post,0.0,20243.0,0.837,25613.0,0,0,0,1,0,1
2520,Manhattan College,0.0,19807.0,0.6617,25584.0,0,0,0,1,0,1
2521,Manhattan School of Music,0.0,29908.0,0.3431,37813.0,0,0,0,1,0,1
2522,Manhattanville College,0.0,16566.0,0.7674,22836.0,0,0,0,1,0,1
2525,Marist College,0.0,20576.0,0.3745,32831.0,0,0,0,1,0,1
2528,Medaille College,0.0,14138.0,0.5429,13084.0,0,0,0,1,0,1
2531,Mercy College,0.0,15611.0,0.5724,15121.0,0,0,0,1,0,1
2532,Mesivta Torah Vodaath Rabbinical Seminary,0.0,1248.0,0.9167,11656.0,0,0,0,1,0,1
2534,Mesivtha Tifereth Jerusalem of America,0.0,8603.0,0.8,7900.0,0,0,0,1,0,1
2541,Molloy College,0.0,20700.0,0.7267,22986.0,0,0,0,1,0,1
2542,Monroe College,0.0,10607.0,0.4404,11116.0,0,0,0,1,0,1
2544,Mount Saint Mary College,0.0,16976.0,0.86,25120.0,0,0,0,1,0,1
2545,College of Mount Saint Vincent,0.0,17983.0,0.731,19647.0,0,0,0,1,0,1
2548,Nazareth College,0.0,18654.0,0.6839,25936.0,0,0,0,1,0,1
2550,The College of New Rochelle,0.0,12484.0,0.5695,32670.0,0,0,0,1,0,1
2551,The New School,0.0,25271.0,0.6659,35811.0,0,0,0,1,0,1
2559,New York University,0.0,31648.0,0.2881,37971.0,0,0,0,1,0,1
2561,Niagara University,0.0,13010.0,0.6633,17437.0,0,0,0,1,0,1
2565,New York Institute of Technology,0.0,28199.0,0.7407,22441.0,0,0,0,1,0,1
2566,New York School of Interior Design,0.0,28158.0,0.4675,29690.0,0,0,0,1,0,1
2567,Nyack College,0.0,13307.0,0.9671,18654.0,0,0,0,1,0,1
2572,Pace University-New York,0.0,20091.0,0.7683,24961.0,0,0,0,1,0,1
2576,Polytechnic Institute of New York University,0.0,23445.0,0.2881,26141.0,0,0,0,1,0,1
2578,Pratt Institute-Main,0.0,27862.0,0.5572,38225.0,0,0,0,1,0,1
2580,Rabbinical Academy Mesivta Rabbi Chaim Berlin,0.0,3766.0,1.0,5675.0,0,0,0,1,0,1
2587,Rensselaer Polytechnic Institute,0.0,26147.0,0.412,32986.0,0,0,0,1,0,1
2589,Roberts Wesleyan College,0.0,15256.0,0.726,18228.0,0,0,0,1,0,1
2591,Rochester Institute of Technology,0.0,19189.0,0.6016,25155.0,0,0,0,1,0,1
2592,University of Rochester,0.0,21174.0,0.3568,26608.0,0,0,0,1,0,1
2595,The Sage Colleges,0.0,11716.0,0.5664,17586.0,0,0,0,1,0,1
2597,St Bonaventure University,0.0,14460.0,0.7999,22634.0,0,0,0,1,0,1
2598,St Francis College,0.0,12946.0,0.6433,12102.0,0,0,0,1,0,1
2600,St Lawrence University,0.0,23366.0,0.4643,25301.0,0,0,0,1,0,1
2601,The College of Saint Rose,0.0,15181.0,0.7751,23854.0,0,0,0,1,0,1
2602,St Thomas Aquinas College,0.0,17913.0,0.8224,21910.0,0,0,0,1,0,1
2604,Sarah Lawrence College,0.0,25314.0,0.6166,37534.0,0,0,0,1,0,1
2607,Siena College,0.0,16661.0,0.6805,27070.0,0,0,0,1,0,1
2609,Skidmore College,0.0,30105.0,0.3505,25448.0,0,0,0,1,0,1
2610,Saint Joseph's College-New York,0.0,14615.0,0.7538,14011.0,0,0,0,1,0,1
2615,Saint John Fisher College,0.0,16702.0,0.6277,23162.0,0,0,0,1,0,1
2618,St John's University-New York,0.0,21499.0,0.5316,29113.0,0,0,0,1,0,1
2652,Syracuse University,0.0,21538.0,0.4949,28912.0,0,0,0,1,0,1
2654,Talmudical Institute of Upstate New York,0.0,25015.0,1.0,6322.0,0,0,0,1,0,1
2659,Touro College,0.0,13157.0,0.5866,13646.0,0,0,0,1,0,1
2668,Utica College,0.0,15638.0,0.8542,22383.0,0,0,0,1,0,1
2672,School of Visual Arts,0.0,30808.0,0.7489,40455.0,0,0,0,1,0,1
2673,Wagner College,0.0,22283.0,0.6988,27666.0,0,0,0,1,0,1
2682,Yeshivat Mikdash Melech,0.0,5753.0,1.0,1172.0,0,0,0,1,0,1
2683,Yeshiva Derech Chaim,0.0,3672.0,1.0,7441.0,0,0,0,1,0,1
2686,Yeshiva University,0.0,22428.0,0.8216,23352.0,0,0,0,1,0,1
2687,Yeshivath Viznitz,0.0,4401.0,1.0,5237.0,0,0,0,1,0,1
2688,Yeshivath Zichron Moshe,0.0,4805.0,1.0,8617.0,0,0,0,1,0,1
2694,Barton College,0.0,14382.0,0.4177,21148.0,0,0,0,1,0,1
2705,Campbell University,0.0,10521.0,0.6983,22703.0,0,0,0,1,0,1
2709,Catawba College,0.0,17950.0,0.4058,27115.0,0,0,0,1,0,1
2714,Chowan University,0.0,11818.0,0.6154,17979.0,0,0,0,1,0,1
2720,Duke University,0.0,23668.0,0.1342,28058.0,0,0,0,1,0,1
2725,Elon University,0.0,24332.0,0.5398,31898.0,0,0,0,1,0,1
2730,Gardner-Webb University,0.0,9951.0,0.4817,21403.0,0,0,0,1,0,1
2732,Greensboro College,0.0,12774.0,0.7831,19637.0,0,0,0,1,0,1
2738,High Point University,0.0,22114.0,0.6418,33943.0,0,0,0,1,0,1
2741,Laurel University,0.0,4260.0,0.3904,14521.0,0,0,0,1,0,1
2746,Lenoir-Rhyne University,0.0,11750.0,0.6806,19017.0,0,0,0,1,0,1
2750,Mars Hill University,0.0,9187.0,0.6447,16626.0,0,0,0,1,0,1
2755,Meredith College,0.0,18352.0,0.6232,22275.0,0,0,0,1,0,1
2756,Methodist University,0.0,13883.0,0.6122,24462.0,0,0,0,1,0,1
2763,Montreat College,0.0,8906.0,0.5429,18096.0,0,0,0,1,0,1
2780,Pfeiffer University,0.0,11155.0,0.9609,20967.0,0,0,0,1,0,1
2781,Piedmont International University,0.0,6493.0,0.4884,16134.0,0,0,0,1,0,1
2784,Queens University of Charlotte,0.0,14098.0,0.7686,23166.0,0,0,0,1,0,1
2793,Salem College,0.0,7802.0,0.582,15895.0,0,0,0,1,0,1
2796,Shaw University,0.0,12726.0,0.5449,18849.0,0,0,0,1,0,1
2808,Wake Forest University,0.0,28474.0,0.352,34139.0,0,0,0,1,0,1
2810,Warren Wilson College,0.0,14540.0,0.696,22791.0,0,0,0,1,0,1
2816,Wingate University,0.0,12360.0,0.793,15566.0,0,0,0,1,0,1
2827,University of Jamestown,0.0,7800.0,0.5689,15555.0,0,0,0,1,0,1
2831,University of Mary,0.0,13334.0,0.8307,15029.0,0,0,0,1,0,1
2857,Art Academy of Cincinnati,0.0,24802.0,0.2548,18933.0,0,0,0,1,0,1
2859,Ashland University,0.0,11903.0,0.7438,23352.0,0,0,0,1,0,1
2863,Baldwin Wallace University,0.0,15293.0,0.6396,19046.0,0,0,0,1,0,1
2865,Bluffton University,0.0,10693.0,0.5308,21353.0,0,0,0,1,0,1
2873,Capital University,0.0,14903.0,0.7604,22271.0,0,0,0,1,0,1
2878,Case Western Reserve University,0.0,23269.0,0.4188,25341.0,0,0,0,1,0,1
2879,Cedarville University,0.0,15386.0,0.7401,22130.0,0,0,0,1,0,1
2886,Cincinnati Christian University,0.0,9940.0,0.6398,17226.0,0,0,0,1,0,1
2892,Ohio Christian University,0.0,9752.0,0.9711,27215.0,0,0,0,1,0,1
2897,Cleveland Institute of Music,0.0,25912.0,0.5475,34410.0,0,0,0,1,0,1
2901,Columbus College of Art and Design,0.0,30173.0,0.8551,22233.0,0,0,0,1,0,1
2906,University of Dayton,0.0,18266.0,0.5297,30720.0,0,0,0,1,0,1
2907,Defiance College,0.0,12865.0,0.716,22815.0,0,0,0,1,0,1
2914,The University of Findlay,0.0,14741.0,0.6832,21178.0,0,0,0,1,0,1
2924,Hiram College,0.0,14846.0,0.5736,22008.0,0,0,0,1,0,1
2932,John Carroll University,0.0,12625.0,0.8334,22444.0,0,0,0,1,0,1
2944,Kettering College,0.0,12284.0,0.8514,17483.0,0,0,0,1,0,1
2945,Lake Erie College,0.0,10917.0,0.5561,19596.0,0,0,0,1,0,1
2952,Lourdes University,0.0,14831.0,0.6932,18035.0,0,0,0,1,0,1
2953,Malone University,0.0,11480.0,0.7179,15963.0,0,0,0,1,0,1
2954,Marietta College,0.0,16223.0,0.6387,22473.0,0,0,0,1,0,1
2965,Mount Carmel College of Nursing,0.0,12131.0,0.5421,22871.0,0,0,0,1,0,1
2966,University of Mount Union,0.0,13695.0,0.712,24821.0,0,0,0,1,0,1
2967,Mount Vernon Nazarene University,0.0,12936.0,0.6349,20242.0,0,0,0,1,0,1
2968,College of Mount St Joseph,0.0,15013.0,0.8755,16365.0,0,0,0,1,0,1
2970,Muskingum University,0.0,10871.0,0.7596,16663.0,0,0,0,1,0,1
2978,Notre Dame College,0.0,12208.0,0.9024,18114.0,0,0,0,1,0,1
2981,Oberlin College,0.0,27465.0,0.3041,29002.0,0,0,0,1,0,1
2984,Ohio Dominican University,0.0,12100.0,0.494,20828.0,0,0,0,1,0,1
2986,Ohio Northern University,0.0,17109.0,0.6785,23160.0,0,0,0,1,0,1
3006,Otterbein University,0.0,15523.0,0.7374,24850.0,0,0,0,1,0,1
3014,Rabbinical College Telshe,0.0,6472.0,0.875,5840.0,0,0,0,1,0,1
3032,Franciscan University of Steubenville,0.0,14149.0,0.7607,25089.0,0,0,0,1,0,1
3037,Tiffin University,0.0,6222.0,0.3856,25502.0,0,0,0,1,0,1
3049,Ursuline College,0.0,16468.0,0.5782,14902.0,0,0,0,1,0,1
3052,Walsh University,0.0,12937.0,0.7713,18878.0,0,0,0,1,0,1
3055,Wilberforce University,0.0,10111.0,0.5834,16008.0,0,0,0,1,0,1
3056,Wilmington College,0.0,11265.0,0.4603,21589.0,0,0,0,1,0,1
3062,Xavier University,0.0,16524.0,0.6997,28007.0,0,0,0,1,0,1
3067,Oklahoma Wesleyan University,0.0,12207.0,0.4934,21260.0,0,0,0,1,0,1
3082,Hillsdale Free Will Baptist College,0.0,9394.0,0.4331,16711.0,0,0,0,1,0,1
3093,Oklahoma Christian University,0.0,8890.0,0.6321,18731.0,0,0,0,1,0,1
3098,Oklahoma Baptist University,0.0,9145.0,0.5646,15474.0,0,0,0,1,0,1
3100,Oklahoma City University,0.0,16651.0,0.7198,25681.0,0,0,0,1,0,1
3104,Oral Roberts University,0.0,11083.0,0.4354,21258.0,0,0,0,1,0,1
3109,Saint Gregory's University,0.0,10045.0,0.9468,14791.0,0,0,0,1,0,1
3115,Southwestern Christian University,0.0,14390.0,0.884,20151.0,0,0,0,1,0,1
3119,University of Tulsa,0.0,19693.0,0.4059,25702.0,0,0,0,1,0,1
3137,Concordia University-Portland,0.0,13342.0,0.5592,19866.0,0,0,0,1,0,1
3143,George Fox University,0.0,15258.0,0.7528,24402.0,0,0,0,1,0,1
3147,Lewis & Clark College,0.0,23450.0,0.6285,32636.0,0,0,0,1,0,1
3151,Marylhurst University,0.0,18361.0,0.3889,31095.0,0,0,0,1,0,1
3154,Mount Angel Seminary,0.0,26789.0,1.0,26367.0,0,0,0,1,0,1
3156,Multnomah University,0.0,11396.0,0.538,24434.0,0,0,0,1,0,1
3159,Northwest Christian University,0.0,9587.0,0.7044,19254.0,0,0,0,1,0,1
3162,Oregon College of Art and Craft,0.0,24587.0,0.3053,24952.0,0,0,0,1,0,1
3165,Pacific Northwest College of Art,0.0,18166.0,0.6474,28758.0,0,0,0,1,0,1
3166,Pacific University,0.0,23540.0,0.8619,27742.0,0,0,0,1,0,1
3174,University of Portland,0.0,19068.0,0.668,29052.0,0,0,0,1,0,1
3175,Reed College,0.0,26827.0,0.4853,25487.0,0,0,0,1,0,1
3184,Warner Pacific College,0.0,15929.0,0.5274,21798.0,0,0,0,1,0,1
3185,Corban University,0.0,14565.0,0.3225,20591.0,0,0,0,1,0,1
3189,Willamette University,0.0,21725.0,0.5784,30312.0,0,0,0,1,0,1
3195,Bryn Athyn College of the New Church,0.0,7331.0,0.5177,13167.0,0,0,0,1,0,1
3197,Albright College,0.0,14776.0,0.6231,22542.0,0,0,0,1,0,1
3202,DeSales University,0.0,15389.0,0.758,27080.0,0,0,0,1,0,1
