index,INSTNM,DISTANCEONLY,TUITFTE,ADM_RATE_ALL,NPT4_PRIV,HIGHDEG_ Associate degree,HIGHDEG_ Bachelor&#39;s degree,HIGHDEG_ Certificate degree,HIGHDEG_ Graduate degree,HIGHDEG_ Non-degree-granting,Labels_3Clusters
3204,Alvernia University,0.0,16643.0,0.7762,26227.0,0,0,0,1,0,1
3212,Baptist Bible College & Seminary of Pennsylvania,0.0,10008.0,0.8576,17883.0,0,0,0,1,0,1
3214,Arcadia University,0.0,16331.0,0.5969,24572.0,0,0,0,1,0,1
3219,Bryn Mawr College,0.0,23516.0,0.3992,27386.0,0,0,0,1,0,1
3220,Bucknell University,0.0,30266.0,0.2951,33419.0,0,0,0,1,0,1
3225,Cabrini College,0.0,13361.0,0.7428,24277.0,0,0,0,1,0,1
3229,Carlow University,0.0,15874.0,0.9522,18616.0,0,0,0,1,0,1
3230,Carnegie Mellon University,0.0,27890.0,0.2549,33386.0,0,0,0,1,0,1
3231,Cedar Crest College,0.0,16566.0,0.588,19156.0,0,0,0,1,0,1
3233,Chatham University,0.0,16732.0,0.6077,21032.0,0,0,0,1,0,1
3234,Chestnut Hill College,0.0,14874.0,0.5785,23085.0,0,0,0,1,0,1
3242,Curtis Institute of Music,0.0,3788.0,0.0484,2584.0,0,0,0,1,0,1
3245,Delaware Valley College,0.0,16920.0,0.6834,25640.0,0,0,0,1,0,1
3249,Drexel University,0.0,23329.0,0.815,33742.0,0,0,0,1,0,1
3252,Duquesne University,0.0,19958.0,0.7409,26577.0,0,0,0,1,0,1
3254,Eastern University,0.0,12413.0,0.6409,22462.0,0,0,0,1,0,1
3256,Elizabethtown College,0.0,20211.0,0.6957,26207.0,0,0,0,1,0,1
3276,Gannon University,0.0,14875.0,0.8042,20333.0,0,0,0,1,0,1
3277,Geneva College,0.0,12654.0,0.6802,20378.0,0,0,0,1,0,1
3283,Gwynedd Mercy University,0.0,15429.0,0.6591,23673.0,0,0,0,1,0,1
3288,Holy Family University,0.0,16634.0,0.7585,15323.0,0,0,0,1,0,1
3291,Immaculata University,0.0,11628.0,0.7964,29018.0,0,0,0,1,0,1
3297,Juniata College,0.0,17357.0,0.7409,24614.0,0,0,0,1,0,1
3298,Keystone College,0.0,10472.0,0.7205,14554.0,0,0,0,1,0,1
3300,King's College,0.0,15650.0,0.7151,24541.0,0,0,0,1,0,1
3303,La Roche College,0.0,15204.0,0.5565,17708.0,0,0,0,1,0,1
3304,La Salle University,0.0,16930.0,0.8021,23787.0,0,0,0,1,0,1
3307,Lancaster Bible College,0.0,12076.0,0.5813,18616.0,0,0,0,1,0,1
3312,Lebanon Valley College,0.0,17637.0,0.6686,27239.0,0,0,0,1,0,1
3315,Lehigh University,0.0,25245.0,0.3084,29418.0,0,0,0,1,0,1
3329,Marywood University,0.0,16335.0,0.713,22197.0,0,0,0,1,0,1
3332,Mercyhurst University,0.0,12726.0,0.7536,20478.0,0,0,0,1,0,1
3333,Messiah College,0.0,16857.0,0.659,24947.0,0,0,0,1,0,1
3336,Misericordia University,0.0,15841.0,0.6489,24452.0,0,0,0,1,0,1
3338,Moore College of Art and Design,0.0,23067.0,0.5632,29464.0,0,0,0,1,0,1
3339,Moravian College,0.0,17279.0,0.7995,24730.0,0,0,0,1,0,1
3340,Mount Aloysius College,0.0,14007.0,0.6876,19648.0,0,0,0,1,0,1
3343,Neumann University,0.0,18159.0,0.5531,26156.0,0,0,0,1,0,1
3378,Pennsylvania Academy of the Fine Arts,0.0,19049.0,0.8406,28679.0,0,0,0,1,0,1
3383,University of Pennsylvania,0.0,36792.0,0.1224,22948.0,0,0,0,1,0,1
3384,Philadelphia University,0.0,19202.0,0.6408,25669.0,0,0,0,1,0,1
3385,The University of the Arts,0.0,20199.0,0.7539,32749.0,0,0,0,1,0,1
3386,Cairn University-Langhorne,0.0,10853.0,0.5131,18276.0,0,0,0,1,0,1
3388,University of the Sciences,0.0,22447.0,0.5635,25883.0,0,0,0,1,0,1
3401,Point Park University,0.0,17100.0,0.7393,20486.0,0,0,0,1,0,1
3410,Robert Morris University,0.0,16370.0,0.8051,21819.0,0,0,0,1,0,1
3412,Rosemont College,0.0,14759.0,0.5838,22571.0,0,0,0,1,0,1
3413,Saint Francis University,0.0,13397.0,0.7606,22593.0,0,0,0,1,0,1
3414,Saint Joseph's University,0.0,23462.0,0.7873,32823.0,0,0,0,1,0,1
3415,Saint Vincent College,0.0,12554.0,0.6875,20325.0,0,0,0,1,0,1
3418,University of Scranton,0.0,19604.0,0.7503,32228.0,0,0,0,1,0,1
3419,Seton Hill University,0.0,14168.0,0.652,21582.0,0,0,0,1,0,1
3425,Saint Charles Borromeo Seminary-Overbrook,0.0,16344.0,0.8571,32965.0,0,0,0,1,0,1
3444,Valley Forge Christian College,0.0,13075.0,0.6585,21929.0,0,0,0,1,0,1
3447,Villanova University,0.0,26055.0,0.489,33371.0,0,0,0,1,0,1
3451,Waynesburg University,0.0,11867.0,0.7523,16783.0,0,0,0,1,0,1
3456,Westminster College,0.0,12438.0,0.7336,21586.0,0,0,0,1,0,1
3459,Widener University-Main Campus,0.0,21499.0,0.6726,27387.0,0,0,0,1,0,1
3460,Wilkes University,0.0,14551.0,0.7598,24660.0,0,0,0,1,0,1
3461,Wilson College,0.0,11650.0,0.5267,25720.0,0,0,0,1,0,1
3463,York College Pennsylvania,0.0,13678.0,0.7351,21226.0,0,0,0,1,0,1
3467,Brown University,0.0,29320.0,0.0918,25005.0,0,0,0,1,0,1
3468,Bryant University,0.0,22197.0,0.7655,32984.0,0,0,0,1,0,1
3469,Johnson & Wales University-Providence,0.0,13758.0,0.7079,25802.0,0,0,0,1,0,1
3474,Providence College,0.0,23856.0,0.5979,34841.0,0,0,0,1,0,1
3478,Rhode Island School of Design,0.0,33690.0,0.2731,40306.0,0,0,0,1,0,1
3479,Roger Williams University,0.0,20792.0,0.8098,33838.0,0,0,0,1,0,1
3480,Salve Regina University,0.0,18737.0,0.6706,30670.0,0,0,0,1,0,1
3486,Anderson University,0.0,12282.0,0.6502,18344.0,0,0,0,1,0,1
3487,Charleston Southern University,0.0,11674.0,0.6887,17197.0,0,0,0,1,0,1
3490,Bob Jones University,0.0,10434.0,0.8241,16814.0,0,0,0,1,0,1
3491,Southern Wesleyan University,0.0,12008.0,0.937,17796.0,0,0,0,1,0,1
3497,Claflin University,0.0,9889.0,0.526,16578.0,0,0,0,1,0,1
3501,Columbia International University,0.0,10047.0,0.6258,15405.0,0,0,0,1,0,1
3502,Columbia College,0.0,12071.0,0.6499,16360.0,0,0,0,1,0,1
3503,Converse College,0.0,8005.0,0.5201,18764.0,0,0,0,1,0,1
3505,Erskine College,0.0,10220.0,0.6973,18387.0,0,0,0,1,0,1
3509,Furman University,0.0,22453.0,0.6397,25347.0,0,0,0,1,0,1
3521,North Greenville University,0.0,6361.0,0.5791,15138.0,0,0,0,1,0,1
3547,Augustana College,0.0,13044.0,0.6809,18621.0,0,0,0,1,0,1
3552,Dakota Wesleyan University,0.0,10120.0,0.7023,16484.0,0,0,0,1,0,1
3557,Mount Marty College,0.0,9944.0,0.7239,31175.0,0,0,0,1,0,1
3568,University of Sioux Falls,0.0,10899.0,0.969,19372.0,0,0,0,1,0,1
3581,Belmont University,0.0,21777.0,0.7987,32120.0,0,0,0,1,0,1
3582,Bethel University,0.0,8975.0,0.5103,17459.0,0,0,0,1,0,1
3583,Bryan College-Dayton,0.0,8672.0,0.3762,14928.0,0,0,0,1,0,1
3584,Carson-Newman University,0.0,11866.0,0.6657,14549.0,0,0,0,1,0,1
3586,Christian Brothers University,0.0,12545.0,0.4745,6336.0,0,0,0,1,0,1
3592,Cumberland University,0.0,9749.0,0.473,16593.0,0,0,0,1,0,1
3593,Lipscomb University,0.0,17769.0,0.527,21797.0,0,0,0,1,0,1
3602,Fisk University,0.0,11470.0,0.3968,20875.0,0,0,0,1,0,1
3604,Freed-Hardeman University,0.0,10867.0,0.9203,18905.0,0,0,0,1,0,1
3612,Johnson University,0.0,7453.0,0.5464,13351.0,0,0,0,1,0,1
3614,King University,0.0,9244.0,0.6377,15532.0,0,0,0,1,0,1
3619,Lee University,0.0,9563.0,0.9165,13104.0,0,0,0,1,0,1
3620,Lincoln Memorial University,0.0,13098.0,0.6995,9095.0,0,0,0,1,0,1
3627,Memphis College of Art,0.0,15765.0,0.3978,20870.0,0,0,0,1,0,1
3634,Milligan College,0.0,13827.0,0.683,16772.0,0,0,0,1,0,1
3646,Rhodes College,0.0,18208.0,0.5764,24751.0,0,0,0,1,0,1
3652,Sewanee-The University of the South,0.0,21020.0,0.6027,19102.0,0,0,0,1,0,1
3660,Southern Adventist University,0.0,14698.0,0.3826,18668.0,0,0,0,1,0,1
3670,Tennessee Temple University,0.0,7629.0,0.7843,15003.0,0,0,0,1,0,1
3671,Trevecca Nazarene University,0.0,12553.0,0.772,16904.0,0,0,0,1,0,1
3673,Tusculum College,0.0,9276.0,0.7225,18222.0,0,0,0,1,0,1
3674,Union University,0.0,11059.0,0.7412,21779.0,0,0,0,1,0,1
3676,Vanderbilt University,0.0,22796.0,0.1274,17340.0,0,0,0,1,0,1
3682,Abilene Christian University,0.0,14418.0,0.4894,24106.0,0,0,0,1,0,1
3692,Austin College,0.0,17273.0,0.5861,24019.0,0,0,0,1,0,1
3700,Baylor University,0.0,19090.0,0.5747,32333.0,0,0,0,1,0,1
3714,Concordia University-Texas,0.0,12791.0,0.4685,23257.0,0,0,0,1,0,1
3720,Dallas Baptist University,0.0,14692.0,0.423,21360.0,0,0,0,1,0,1
3721,Dallas Christian College,0.0,11221.0,0.5516,18630.0,0,0,0,1,0,1
3724,University of Dallas,0.0,15224.0,0.9011,25158.0,0,0,0,1,0,1
3727,East Texas Baptist University,0.0,12202.0,0.7362,17932.0,0,0,0,1,0,1
3736,South University-The Art Institute of Dallas,0.0,15210.0,0.4829,26846.0,0,0,0,1,0,1
3742,Hardin-Simmons University,0.0,11836.0,0.3759,21071.0,0,0,0,1,0,1
3745,Houston Baptist University,0.0,13381.0,0.7318,19784.0,0,0,0,1,0,1
3752,Howard Payne University,0.0,11845.0,0.5382,17678.0,0,0,0,1,0,1
3753,Huston-Tillotson University,0.0,13782.0,0.4589,17868.0,0,0,0,1,0,1
3754,University of the Incarnate Word,0.0,14974.0,0.9307,19405.0,0,0,0,1,0,1
3770,LeTourneau University,0.0,14855.0,0.4066,19814.0,0,0,0,1,0,1
3773,Lubbock Christian University,0.0,9939.0,0.9489,19795.0,0,0,0,1,0,1
3775,University of Mary Hardin-Baylor,0.0,17201.0,0.8468,22487.0,0,0,0,1,0,1
3794,Northwood University-Texas,0.0,9873.0,0.5093,12000.0,0,0,0,1,0,1
3800,Our Lady of the Lake University,0.0,15625.0,0.6561,16080.0,0,0,0,1,0,1
3809,Rice University,0.0,18601.0,0.1674,16730.0,0,0,0,1,0,1
3812,Saint Edward's University,0.0,21461.0,0.7853,20191.0,0,0,0,1,0,1
3814,University of St Thomas,0.0,16575.0,0.7724,20025.0,0,0,0,1,0,1
3818,Schreiner University,0.0,11488.0,0.9262,18154.0,0,0,0,1,0,1
3820,St Mary's University,0.0,19894.0,0.5823,18791.0,0,0,0,1,0,1
3826,Southern Methodist University,0.0,25050.0,0.507,30408.0,0,0,0,1,0,1
3830,Southwestern Assemblies of God University,0.0,11874.0,0.3486,21158.0,0,0,0,1,0,1
3834,Southwestern Adventist University,0.0,11983.0,0.5392,18102.0,0,0,0,1,0,1
3853,Texas Christian University,0.0,23965.0,0.4739,31257.0,0,0,0,1,0,1
3856,Texas Lutheran University,0.0,12423.0,0.5087,17949.0,0,0,0,1,0,1
3863,Texas Wesleyan University,0.0,18728.0,0.2992,21436.0,0,0,0,1,0,1
3865,Trinity University,0.0,16474.0,0.6393,22389.0,0,0,0,1,0,1
3877,Wayland Baptist University,0.0,8331.0,0.9862,15137.0,0,0,0,1,0,1
3885,Brigham Young University-Provo,0.0,5348.0,0.4942,13070.0,0,0,0,1,0,1
3886,Brigham Young University-Hawaii,0.0,3449.0,0.3604,10441.0,0,0,0,1,0,1
3911,Westminster College,0.0,18359.0,0.7517,21837.0,0,0,0,1,0,1
3912,Bennington College,0.0,27018.0,0.6487,29960.0,0,0,0,1,0,1
3913,Burlington College,0.0,24617.0,0.8291,25659.0,0,0,0,1,0,1
3915,Champlain College,0.0,22040.0,0.7079,31564.0,0,0,0,1,0,1
3917,Goddard College,0.0,14468.0,1.0,21525.0,0,0,0,1,0,1
3918,Green Mountain College,0.0,14843.0,0.7555,19990.0,0,0,0,1,0,1
3922,Middlebury College,0.0,42339.0,0.1716,25025.0,0,0,0,1,0,1
3924,Norwich University,0.0,13149.0,0.6349,26560.0,0,0,0,1,0,1
3926,Saint Michael's College,0.0,22999.0,0.7511,27261.0,0,0,0,1,0,1
3928,College of St Joseph,0.0,12781.0,0.6831,17398.0,0,0,0,1,0,1
3936,Averett University,0.0,14621.0,0.6329,18671.0,0,0,0,1,0,1
3941,Regent University,0.0,13845.0,0.8514,18225.0,0,0,0,1,0,1
3948,Jefferson College of Health Sciences,0.0,16798.0,0.4106,22092.0,0,0,0,1,0,1
3953,Emory & Henry College,0.0,11878.0,0.6572,17451.0,0,0,0,1,0,1
3954,Eastern Mennonite University,0.0,14945.0,0.6505,19175.0,0,0,0,1,0,1
3960,Hampton University,0.0,11388.0,0.3605,23373.0,0,0,0,1,0,1
3961,Hollins University,0.0,11425.0,0.693,20252.0,0,0,0,1,0,1
3966,Liberty University,0.0,9565.0,0.2165,23602.0,0,0,0,1,0,1
3969,Lynchburg College,0.0,15444.0,0.6369,21706.0,0,0,0,1,0,1
3971,Mary Baldwin College,0.0,11530.0,0.8835,18988.0,0,0,0,1,0,1
3973,Marymount University,0.0,18584.0,0.8252,22456.0,0,0,0,1,0,1
3991,Randolph College,0.0,11962.0,0.8343,22846.0,0,0,0,1,0,1
3996,University of Richmond,0.0,23186.0,0.3116,24505.0,0,0,0,1,0,1
4000,Shenandoah University,0.0,15890.0,0.8456,26509.0,0,0,0,1,0,1
4007,Sweet Briar College,0.0,18311.0,0.8431,24611.0,0,0,0,1,0,1
4022,Virginia Union University,0.0,10362.0,0.5848,19573.0,0,0,0,1,0,1
4025,Washington and Lee University,0.0,26455.0,0.1843,23916.0,0,0,0,1,0,1
4045,Cornish College of the Arts,0.0,25834.0,0.5917,33177.0,0,0,0,1,0,1
4054,Gonzaga University,0.0,18962.0,0.6651,28155.0,0,0,0,1,0,1
4069,Trinity Lutheran College,0.0,9726.0,0.9574,15143.0,0,0,0,1,0,1
4074,Northwest University,0.0,14013.0,0.972,20032.0,0,0,0,1,0,1
4077,Pacific Lutheran University,0.0,17987.0,0.7676,23486.0,0,0,0,1,0,1
4079,University of Puget Sound,0.0,25089.0,0.8522,32115.0,0,0,0,1,0,1
4081,Saint Martin's University,0.0,14109.0,0.876,19077.0,0,0,0,1,0,1
4085,Seattle Pacific University,0.0,18629.0,0.7214,25049.0,0,0,0,1,0,1
4086,Seattle University,0.0,24756.0,0.7323,33557.0,0,0,0,1,0,1
4095,Walla Walla University,0.0,17298.0,0.9286,21947.0,0,0,0,1,0,1
4103,Whitworth University,0.0,16777.0,0.6452,24412.0,0,0,0,1,0,1
4105,Alderson Broaddus University,0.0,9586.0,0.4321,16317.0,0,0,0,1,0,1
4107,Appalachian Bible College,0.0,6377.0,0.9091,14117.0,0,0,0,1,0,1
4110,Bethany College,0.0,11782.0,0.4948,21917.0,0,0,0,1,0,1
4114,University of Charleston,0.0,11740.0,0.6905,19029.0,0,0,0,1,0,1
4132,Ohio Valley University,0.0,9340.0,0.3639,13285.0,0,0,0,1,0,1
4145,West Virginia Wesleyan College,0.0,10171.0,0.7696,18292.0,0,0,0,1,0,1
4152,Wheeling Jesuit University,0.0,13619.0,0.6892,19137.0,0,0,0,1,0,1
4156,Alverno College,0.0,17364.0,0.7887,15184.0,0,0,0,1,0,1
4161,Cardinal Stritch University,0.0,11171.0,0.8423,20100.0,0,0,0,1,0,1
4162,Carroll University,0.0,14038.0,0.8114,21298.0,0,0,0,1,0,1
4163,Carthage College,0.0,15633.0,0.7018,32620.0,0,0,0,1,0,1
4165,Concordia University-Wisconsin,0.0,12548.0,0.6992,22064.0,0,0,0,1,0,1
4166,Edgewood College,0.0,16097.0,0.7656,21339.0,0,0,0,1,0,1
4172,Lakeland College,0.0,9650.0,0.6621,18669.0,0,0,0,1,0,1
4175,Maranatha Baptist University,0.0,11590.0,0.7146,19131.0,0,0,0,1,0,1
4176,Marian University,0.0,12247.0,0.7561,19400.0,0,0,0,1,0,1
4177,Marquette University,0.0,20795.0,0.5745,28920.0,0,0,0,1,0,1
4183,Milwaukee School of Engineering,0.0,14966.0,0.6839,21336.0,0,0,0,1,0,1
4185,Mount Mary University,0.0,14521.0,0.5397,13703.0,0,0,0,1,0,1
4194,Saint Norbert College,0.0,16212.0,0.8194,21857.0,0,0,0,1,0,1
4195,Silver Lake College of the Holy Family,0.0,9864.0,0.6,15087.0,0,0,0,1,0,1
4200,Viterbo University,0.0,11278.0,0.706,17062.0,0,0,0,1,0,1
4211,Wisconsin Lutheran College,0.0,11551.0,0.6356,18121.0,0,0,0,1,0,1
4214,Herzing University-Madison,0.0,9419.0,0.749,19279.0,0,0,0,1,0,1
4242,Universidad Adventista de las Antillas,0.0,5661.0,0.8694,7829.0,0,0,0,1,0,1
4244,Bayamon Central University,0.0,6519.0,0.7368,7110.0,0,0,0,1,0,1
4249,Pontifical Catholic University of Puerto Rico-Arecibo,0.0,13777.0,0.497,4447.0,0,0,0,1,0,1
4250,Pontifical Catholic University of Puerto Rico-Ponce,0.0,4739.0,0.497,6506.0,0,0,0,1,0,1
4271,Inter American University of Puerto Rico-San German,0.0,4295.0,0.5362,5585.0,0,0,0,1,0,1
4272,Inter American University of Puerto Rico-Aguadilla,0.0,4481.0,0.5362,5631.0,0,0,0,1,0,1
4273,Inter American University of Puerto Rico-Arecibo,0.0,4514.0,0.5362,7417.0,0,0,0,1,0,1
4274,Inter American University of Puerto Rico-Barranquitas,0.0,4452.0,0.5362,6007.0,0,0,0,1,0,1
4275,Inter American University of Puerto Rico-Metro,0.0,5905.0,0.5362,7904.0,0,0,0,1,0,1
4276,Inter American University of Puerto Rico-Ponce,0.0,4408.0,0.5362,5166.0,0,0,0,1,0,1
4277,Inter American University of Puerto Rico-Fajardo,0.0,4600.0,0.5362,5311.0,0,0,0,1,0,1
4278,Inter American University of Puerto Rico-Guayama,0.0,4575.0,0.5362,6791.0,0,0,0,1,0,1
4279,Inter American University of Puerto Rico-Bayamon,0.0,4721.0,0.5362,5202.0,0,0,0,1,0,1
4286,National University College-Bayamon,0.0,370.0,0.8571,10106.0,0,0,0,1,0,1
4304,Universidad del Sagrado Corazon,0.0,7424.0,0.3186,6029.0,0,0,0,1,0,1
4306,Universidad Central Del Caribe,0.0,17679.0,0.4706,17704.0,0,0,0,1,0,1
4307,Universidad Politecnica de Puerto Rico,0.0,7161.0,0.8889,14336.0,0,0,0,1,0,1
4308,Pontifical Catholic University of Puerto Rico-Mayaguez,0.0,11686.0,0.497,4549.0,0,0,0,1,0,1
4313,Stanford University,0.0,23849.0,0.0569,15713.0,0,0,0,1,0,1
4317,EDP Univeristy of Puerto Rico Inc-San Juan,0.0,5733.0,0.9845,8037.0,0,0,0,1,0,1
4321,Widener University-Delaware Campus,0.0,21292.0,0.6726,22812.0,0,0,0,1,0,1
4337,St John's College,0.0,17617.0,0.8244,23861.0,0,0,0,1,0,1
4343,Antioch University-Seattle,0.0,18799.0,0.7857,24618.0,0,0,0,1,0,1
4374,Yeshiva Gedolah of Greater Detroit,0.0,2618.0,1.0,7149.0,0,0,0,1,0,1
4392,ECPI University,0.0,12221.0,0.8114,18516.0,0,0,0,1,0,1
4410,South University-Columbia,0.0,17694.0,0.4829,24050.0,0,0,0,1,0,1
4546,McNally Smith College of Music,0.0,22802.0,0.6221,33705.0,0,0,0,1,0,1
4556,Hodges University,0.0,15149.0,0.8281,17223.0,0,0,0,1,0,1
4711,Center for Advanced Legal Studies,0.0,12469.0,0.3333,17629.0,0,0,0,1,0,1
4789,Everglades University,0.0,20425.0,0.9104,24057.0,0,0,0,1,0,1
4828,Soka University of America,0.0,3809.0,0.4336,10450.0,0,0,0,1,0,1
4831,World Mission University,0.0,5853.0,0.8,14553.0,0,0,0,1,0,1
4999,Trine University-Regional/Non-Traditional Campuses,0.0,12872.0,0.711,13593.0,0,0,0,1,0,1
5063,New York College of Health Professions,0.0,10315.0,0.8095,35363.0,0,0,0,1,0,1
5138,Virginia College-Birmingham,0.0,11414.0,1.0,17756.0,0,0,0,1,0,1
5188,Embry-Riddle Aeronautical University-Worldwide,0.0,7752.0,0.7814,17890.0,0,0,0,1,0,1
5295,American University of Health Sciences,0.0,29376.0,0.5,28145.0,0,0,0,1,0,1
5462,King's University,0.0,12088.0,0.8587,18025.0,0,0,0,1,0,1
5661,West Coast University-Los Angeles,0.0,26313.0,0.5238,39695.0,0,0,0,1,0,1
5665,DigiPen Institute of Technology,0.0,18204.0,0.6635,34602.0,0,0,0,1,0,1
5676,American College of Healthcare Sciences,1.0,10797.0,0.9559,21188.0,0,0,0,1,0,1
5730,Beis Medrash Heichal Dovid,0.0,11201.0,1.0,9232.0,0,0,0,1,0,1
5838,Ave Maria University,0.0,8918.0,0.5959,18079.0,0,0,0,1,0,1
5990,Doane College-Lincoln Grand Island and Master,0.0,6734.0,0.7173,7366.0,0,0,0,1,0,1
5991,Shorter University-College of Adult & Professional Programs,0.0,13904.0,0.6807,27016.0,0,0,0,1,0,1
6097,South University-Tampa,0.0,18780.0,0.4829,22730.0,0,0,0,1,0,1
6290,Chamberlain College of Nursing-Illinois,0.0,20262.0,0.5081,22021.0,0,0,0,1,0,1
6467,Polytechnic University of Puerto Rico-Miami,0.0,6996.0,0.8889,23066.0,0,0,0,1,0,1
6468,Polytechnic University of Puerto Rico-Orlando,0.0,9452.0,0.8889,18131.0,0,0,0,1,0,1
6535,New Hope Christian College-Honolulu,0.0,7615.0,0.3,14601.0,0,0,0,1,0,1
6684,South UniversityRichmond,0.0,19049.0,0.4829,25069.0,0,0,0,1,0,1
6685,South UniversityVirginia Beach,0.0,10026.0,0.4829,24856.0,0,0,0,1,0,1
6729,Touro University Worldwide,0.0,10784.0,0.8814,7600.0,0,0,0,1,0,1
6917,John Paul the Great Catholic University,0.0,14416.0,0.8815,29341.0,0,0,0,1,0,1
6962,South University-Novi,0.0,19210.0,0.4829,26955.0,0,0,0,1,0,1
7030,South UniversitySavannah Online,1.0,7171.0,0.4829,25914.0,0,0,0,1,0,1
7194,South University-Austin,0.0,14779.0,0.4829,24977.0,0,0,0,1,0,1
7205,Warner Pacific College Adult Degree Program,0.0,10387.0,0.5274,31907.0,0,0,0,1,0,1
7344,DeVry College of New York,0.0,18782.0,0.7648,18617.0,0,0,0,1,0,1
7345,DeVry University-Arizona,0.0,16825.0,0.7648,19384.0,0,0,0,1,0,1
7346,DeVry University-California,0.0,17754.0,0.7648,18003.0,0,0,0,1,0,1
7347,DeVry University-Colorado,0.0,16811.0,0.7648,22503.0,0,0,0,1,0,1
7348,DeVry University-Florida,0.0,17010.0,0.7648,19948.0,0,0,0,1,0,1
7349,DeVry University-Georgia,0.0,17549.0,0.7648,19384.0,0,0,0,1,0,1
7350,DeVry University-Illinois,0.0,18229.0,0.7648,19953.0,0,0,0,1,0,1
7351,DeVry University-Indiana,0.0,16745.0,0.7648,22490.0,0,0,0,1,0,1
7354,DeVry University-Michigan,0.0,17462.0,0.7648,21960.0,0,0,0,1,0,1
7355,DeVry University-Minnesota,0.0,17645.0,0.7648,24879.0,0,0,0,1,0,1
7356,DeVry University-Missouri,0.0,16999.0,0.7648,19307.0,0,0,0,1,0,1
7357,DeVry University-Nevada,0.0,15207.0,0.7648,19690.0,0,0,0,1,0,1
7358,DeVry University-New Jersey,0.0,18912.0,0.7648,15518.0,0,0,0,1,0,1
7359,DeVry University-North Carolina,0.0,16955.0,0.7648,20303.0,0,0,0,1,0,1
7360,DeVry University-Ohio,0.0,17125.0,0.7648,19121.0,0,0,0,1,0,1
7361,DeVry University-Oklahoma,0.0,17233.0,0.7648,23009.0,0,0,0,1,0,1
7363,DeVry University-Pennsylvania,0.0,17370.0,0.7648,19598.0,0,0,0,1,0,1
7364,DeVry University-Tennessee,0.0,16107.0,0.7648,15127.0,0,0,0,1,0,1
7365,DeVry University-Texas,0.0,18072.0,0.7648,19920.0,0,0,0,1,0,1
7367,DeVry University-Virginia,0.0,17432.0,0.7648,19151.0,0,0,0,1,0,1
7368,DeVry University-Washington,0.0,15865.0,0.7648,17667.0,0,0,0,1,0,1
7369,DeVry University-Wisconsin,0.0,15898.0,0.7648,20867.0,0,0,0,1,0,1